timestamp,station_id,cmaq_row,cmaq_col,source_file,cmaq_o3,cmaq_so2,cmaq_co,cmaq_no2,cmaq_no,cmaq_rh,cmaq_ta,cmaq_pres,cmaq_wvel,cmaq_nox
2025-12-25 13:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.033476926386356354,1.0000000031710769e-30,0.09164296090602875,0.0014744200743734837,6.043360372132156e-06,0.8403977155685425,289.58526611328125,99985.03125,0.004689567256718874,0.0014804634347456158
2025-12-25 14:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.03225752338767052,1.3564137589128222e-05,0.092171311378479,0.0017226645722985268,6.995268449827563e-06,0.8289592266082764,289.67901611328125,99957.4375,0.0030482597649097443,0.0017296598407483543
2025-12-25 15:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.030320553109049797,0.0001253287773579359,0.09363003075122833,0.00216252775862813,8.371221156266984e-06,0.8230822086334229,289.8008728027344,99941.953125,0.003908361308276653,0.002170898979784397
2025-12-25 16:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.028529860079288483,2.5241599360015243e-05,0.09728921949863434,0.0027573704719543457,1.0358895451645367e-05,0.8273133039474487,289.85711669921875,99917.84375,0.004448576830327511,0.002767729367405991
2025-12-25 17:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.026122337207198143,0.00015436499961651862,0.10269546508789062,0.0034685160499066114,1.2415220226102974e-05,0.828565776348114,289.89117431640625,99866.875,0.005788912530988455,0.0034809312701327144
2025-12-25 18:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.02189898118376732,0.0008774494635872543,0.10190673172473907,0.004237135406583548,1.5899509890004992e-05,0.8319801092147827,289.85882568359375,99829.40625,0.00737529993057251,0.004253034916473553
2025-12-25 19:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.017768535763025284,0.0030435374937951565,0.10049900412559509,0.004996858537197113,2.1424331862363033e-05,0.8422367572784424,289.7409362792969,99802.8046875,0.008393295109272003,0.005018282869059476
2025-12-25 20:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.014334752224385738,0.005520209204405546,0.10463394969701767,0.0059096007607877254,3.2779600587673485e-05,0.8568251132965088,289.6344909667969,99793.53125,0.008497742936015129,0.005942380361375399
2025-12-25 21:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.011149963364005089,0.005912268068641424,0.11304554343223572,0.007015468552708626,5.4367723350878805e-05,0.8772456049919128,289.5185852050781,99789.671875,0.008988659828901291,0.007069836276059505
2025-12-25 22:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.010897662490606308,0.006028214003890753,0.1168389618396759,0.007188424002379179,4.3988547986373305e-05,0.8876155614852905,289.3807067871094,99794.53125,0.01137789897620678,0.007232412550365552
2025-12-25 23:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251225.nc,0.008822990581393242,0.0025611950550228357,0.12377529591321945,0.007392208091914654,7.723028102191165e-05,0.8996100425720215,288.76580810546875,99886.6875,0.009549751877784729,0.007469438372936565
2025-12-26 00:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251226.nc,0.027149450033903122,4.703172180597903e-06,0.08272679150104523,0.0008744050282984972,2.232786573586054e-05,0.9133893847465515,288.02142333984375,100008.3046875,0.0018664001254364848,0.0008967328940343577
2025-12-26 01:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251226.nc,0.025351619347929955,1.0000000031710769e-30,0.08947855234146118,0.0015979255549609661,6.834980740677565e-05,0.9138058423995972,287.8717041015625,100046.015625,-0.00038501349627040327,0.0016662753623677418
